timestamp,time,mac_address,rssi,tx_power,rawX,rawY,pos_z,position_calculation_timestamp,position_calculation_status,markers_info
1764640607404,2025-12-02 10:56:47.404,AC:23:3F:26:3E:F1,-84,127,0.6030762200468041,18.263667205768044,1.4103604245229675,1764640607404,calculated,
1764640607539,2025-12-02 10:56:47.539,68:9E:19:03:95:F1,-62,127,0.6030762200468041,18.263667205768044,1.4103604245229675,1764640607539,calculated,
1764640607902,2025-12-02 10:56:47.902,AC:23:3F:26:3E:F1,-66,127,0.6881126190387357,17.940687995453324,1.4061592360867436,1764640607902,calculated,
1764640607961,2025-12-02 10:56:47.961,AC:23:3F:26:3E:F1,-64,127,0.6991399432238796,17.889687624231637,1.4061592360867436,1764640607961,calculated,
1764640608098,2025-12-02 10:56:48.098,AC:23:3F:26:3E:EF,-76,127,0.6903852328168738,17.876853062622303,1.4224648631485983,1764640608098,calculated,
1764640608307,2025-12-02 10:56:48.307,AC:23:3F:26:3E:F1,-70,127,0.6903852328168738,17.834934155915683,1.4224648631485983,1764640608307,calculated,
1764640608378,2025-12-02 10:56:48.378,68:9E:19:03:95:F1,-64,127,0.6881126190387357,17.762709939551844,1.4245840977821465,1764640608378,calculated,
1764640608591,2025-12-02 10:56:48.591,68:9E:19:03:95:F1,-72,127,0.6881126190387357,17.750118826263783,1.4245840977821465,1764640608591,calculated,
1764640608621,2025-12-02 10:56:48.621,AC:23:3F:26:3E:F1,-67,127,0.6492523109546129,17.60464029982612,1.4245840977821465,1764640608621,calculated,
1764640608793,2025-12-02 10:56:48.793,68:9E:19:03:95:F1,-68,127,0.6492523109546129,17.57459540088571,1.4245840977821465,1764640608793,calculated,
1764640608919,2025-12-02 10:56:48.919,68:9E:19:03:95:F1,-62,127,0.6451154407654813,17.55573465291812,1.4245840977821465,1764640608919,calculated,
1764640609121,2025-12-02 10:56:49.121,68:9E:19:03:95:F1,-60,127,0.6451154407654813,17.537013076134617,1.4296013377513912,1764640609121,calculated,
1764640609182,2025-12-02 10:56:49.182,68:9E:19:03:95:84,-67,127,0.6378080378423079,17.45767602242783,1.4296013377513912,1764640609182,calculated,
1764640609312,2025-12-02 10:56:49.312,68:9E:19:03:95:F1,-67,127,0.6378080378423079,17.377321777686657,1.4296013377513912,1764640609312,calculated,
1764640609514,2025-12-02 10:56:49.514,AC:23:3F:26:3E:EF,-93,127,0.6501345606771609,17.310517789326298,1.4239930036201722,1764640609514,calculated,
1764640609625,2025-12-02 10:56:49.625,AC:23:3F:26:3E:F2,-75,127,0.650199272974401,17.252272418709527,1.420315458686434,1764640609625,calculated,
1764640609725,2025-12-02 10:56:49.725,AC:23:3F:26:3E:F1,-77,127,0.6799172518561418,17.18834381246169,1.418110061043916,1764640609725,calculated,
